접수연도,자치구코드,자치구명,법정동코드,법정동명,지번구분,지번구분명,본번,부번,건물명,계약일,물건금액(만원),건물면적(㎡),토지면적(㎡),층,권리구분,취소일,건축년도,건물용도,신고구분,신고한 개업공인중개사 시군구명
2024,11470,양천구,10300,신월동,1,대지,456,2,예원빌리지,20240127,24000,46.65,30.5,2,,,2009,연립다세대,중개거래,서울 양천구
2024,11680,강남구,10800,논현동,1,대지,269,0,선경골든빌,20240126,67000,77.79,39.33,1,,,2002,연립다세대,중개거래,서울 강남구
2024,11350,노원구,10500,상계동,1,대지,112,11,진주아트빌,20240126,41500,57.14,38.5,2,,,2002,연립다세대,중개거래,서울 노원구
2024,11500,강서구,10300,화곡동,1,대지,340,90,가온빌,20240126,19000,26.96,17.07,5,,,2014,연립다세대,직거래,
2024,11380,은평구,10300,불광동,1,대지,633,0,북한산현대홈타운,20240126,81000,85,0,3,,,2004,아파트,중개거래,서울 은평구
2024,11290,성북구,13600,하월곡동,1,대지,90,288,월곡빌라,20240126,29500,58.19,52.66,3,,,1982,연립다세대,중개거래,서울 성북구
2024,11200,성동구,11300,옥수동,1,대지,60,0,풍림아이원,20240126,166500,84.76,0,10,,,2004,아파트,중개거래,서울 성동구
2024,11500,강서구,10900,방화동,1,대지,292,1,양지샤인빌,20240126,31000,43.71,27.21,3,,,2017,연립다세대,중개거래,서울 강서구
2024,11560,영등포구,10200,영등포동1가,1,대지,127,0,신한헤스티아,20240126,12000,18.01,28.65,9,,,2016,오피스텔,직거래,
2024,11305,강북구,10300,수유동,1,대지,510,22,동익빌라,20240126,13000,49.52,43.06,2,,,1982,연립다세대,중개거래,서울 강북구
2024,11110,종로구,18200,구기동,1,대지,110,1,요진오피스텔쉐레이,20240126,12800,26.54,35.4,8,,,1989,오피스텔,중개거래,서울 종로구
2024,11200,성동구,12200,용답동,1,대지,167,10,엘리카운티,20240126,55000,29.66,19.91,5,,,2023,연립다세대,직거래,
2024,11200,성동구,10700,행당동,1,대지,347,0,대림e-편한세상,20240126,91000,59.96,0,9,,,2000,아파트,중개거래,서울 성동구
2024,11440,마포구,12500,성산동,1,대지,23,2,정원빌라,20240126,25000,38.39,17.82,-1,,,1996,연립다세대,중개거래,서울 마포구
2024,11440,마포구,12500,성산동,1,대지,200,100,선진빌라,20240126,32500,59.25,29.02,3,,,1996,연립다세대,중개거래,"서울 마포구, 서울 서초구"
2024,11215,광진구,10300,구의동,1,대지,60,47,대명쉐르빌,20240126,40000,66.74,31.28,4,,,2004,연립다세대,중개거래,서울 광진구
2024,11710,송파구,10800,문정동,1,대지,620,0,송파푸르지오시티,20240126,42000,46.55,60.68,13,,,2013,오피스텔,중개거래,서울 송파구
2024,11380,은평구,10500,구산동,1,대지,211,13,구산맨션,20240126,45000,105.03,59.4,3,,,1993,연립다세대,직거래,
2024,11305,강북구,10200,번동,1,대지,148,213,한양빌라6차,20240126,11000,27.87,14.5,3,,,1995,연립다세대,중개거래,서울 강동구
2024,11200,성동구,10600,사근동,1,대지,315,0,한양마이라움,20240126,16800,17.99,0,3,,,2018,아파트,직거래,
2024,11500,강서구,10300,화곡동,1,대지,362,77,casagio,20240126,26800,29.93,18.31,3,,,2019,연립다세대,중개거래,서울 강서구
2024,11470,양천구,10100,신정동,1,대지,743,2,신정6현대,20240126,58900,59.4,0,11,,,2000,아파트,중개거래,서울 강서구
2024,11740,강동구,10800,성내동,1,대지,208,2,(208-2),20240126,25000,54.71,32.3,5,,,2008,연립다세대,중개거래,"경기 고양덕양구, 서울 강동구"
2024,11230,동대문구,10900,휘경동,,,,,,20240126,44000,80.8,69,,,,2018,단독다가구,중개거래,서울 중랑구
2024,11305,강북구,10100,미아동,1,대지,1363,0,수유지웰에스테이트,20240126,11100,15.89,13.04,3,,,2015,연립다세대,직거래,
2024,11710,송파구,10400,송파동,1,대지,94,18,94-18,20240126,37300,36.98,23.41,3,,,2017,연립다세대,중개거래,서울 송파구
2024,11260,중랑구,10100,면목동,1,대지,193,1,면목한신,20240126,29000,27,0,12,,,1987,아파트,중개거래,서울 중랑구
2024,11680,강남구,11200,자곡동,1,대지,658,0,강남힐스테이트에코,20240126,17000,23.75,31.49,9,,,2014,오피스텔,중개거래,서울 강남구
2024,11620,관악구,10300,남현동,1,대지,1053,27,미연제,20240126,37500,53.54,34.08,5,,,2014,연립다세대,중개거래,"서울 동작구, 서울 서초구"
2024,11545,금천구,10200,독산동,1,대지,892,7,성호그린빌라5차,20240126,23500,57.64,30.21,2,,,1996,연립다세대,중개거래,서울 금천구
2024,11650,서초구,10800,서초동,1,대지,1330,12,강남역인앤인,20240126,20000,32.28,44.24,8,,,2005,오피스텔,중개거래,서울 강남구
2024,11230,동대문구,10300,제기동,1,대지,1212,0,한신아파트,20240126,70000,59.84,0,14,,,2004,아파트,중개거래,서울 동대문구
2024,11290,성북구,13600,하월곡동,,,,,,20240126,16000,16.53,26,,,,1974,단독다가구,중개거래,서울 성북구
2024,11590,동작구,10700,사당동,1,대지,1131,0,두산위브트레지움,20240126,135000,84.42,0,19,,,2011,아파트,중개거래,서울 동작구
2024,11470,양천구,10100,신정동,1,대지,329,0,목동신시가지14,20240126,113000,55.02,0,12,,,1987,아파트,중개거래,서울 양천구
2024,11260,중랑구,10600,신내동,1,대지,657,0,신내9진흥,20240126,32500,39.84,0,7,,,1996,아파트,중개거래,"경기 고양일산서구, 서울 중랑구"
2024,11680,강남구,10400,청담동,1,대지,5,0,경원오피스텔,20240126,26000,22.77,31.66,17,,,1991,오피스텔,중개거래,서울 강남구
2024,11620,관악구,10100,봉천동,1,대지,1706,0,봉천우성,20240126,87000,114.78,0,7,,,2000,아파트,중개거래,서울 관악구
2024,11470,양천구,10200,목동,1,대지,966,0,목동에버하임,20240126,42500,41.06,0,9,,,2019,아파트,중개거래,서울 양천구
2024,11290,성북구,13300,정릉동,1,대지,1020,0,정릉우성아파트 101~105동,20240126,37000,46.65,0,14,,,2000,아파트,중개거래,서울 성북구
2024,11470,양천구,10300,신월동,1,대지,235,7,신목동샤르망오피스텔,20240126,9800,26.94,35.94,3,,,2004,오피스텔,중개거래,서울 구로구
2024,11290,성북구,10300,돈암동,1,대지,633,0,동부센트레빌,20240126,83700,80.54,0,18,,,2003,아파트,중개거래,"서울 동대문구, 서울 성북구"
2024,11260,중랑구,10400,묵동,1,대지,379,0,극동늘푸른,20240126,52500,57.63,0,20,,,1999,아파트,중개거래,서울 중랑구
2024,11320,도봉구,10600,방학동,1,대지,531,0,신동아아파트2,20240126,48000,84.86,0,4,,,1992,아파트,중개거래,서울 도봉구
2024,11560,영등포구,13200,신길동,1,대지,4945,0,래미안영등포프레비뉴,20240126,98000,59.99,0,4,,,2015,아파트,중개거래,서울 영등포구
2024,11590,동작구,10200,상도동,1,대지,363,164,상도휴엔하임,20240126,14300,14.7,0,12,,,2016,아파트,중개거래,서울 동작구
2024,11230,동대문구,10900,휘경동,1,대지,57,0,주공2,20240126,38300,39.97,0,18,,,2001,아파트,중개거래,서울 동대문구
2024,11590,동작구,10700,사당동,1,대지,1155,0,대성유니드,20240126,90000,84.93,0,3,,,2009,아파트,중개거래,서울 동작구
2024,11680,강남구,10100,역삼동,1,대지,832,33,성우스타우스오피스텔,20240126,20250,32.03,41.12,9,,,2004,오피스텔,중개거래,서울 강남구
2024,11590,동작구,10200,상도동,1,대지,450,0,상도동래미안1차,20240125,118000,114.17,0,9,,,2004,아파트,중개거래,서울 동작구
2024,11560,영등포구,13300,대림동,1,대지,608,1,현대3차,20240125,72700,59.83,0,13,,,1997,아파트,중개거래,서울 영등포구
2024,11530,구로구,10700,개봉동,1,대지,105,12,영모던빌,20240125,20000,27.47,17.7,6,,,2016,연립다세대,직거래,
2024,11710,송파구,10800,문정동,1,대지,618,0,파크하비오,20240125,21850,26.53,33.53,11,,,null,오피스텔,중개거래,서울 송파구
2024,11215,광진구,10500,자양동,1,대지,784,1,대동,20240125,115000,84.65,0,11,,,1999,아파트,중개거래,서울 광진구
2024,11590,동작구,10700,사당동,1,대지,1012,41,(1012-41),20240125,55000,36.12,23.14,3,,,2002,연립다세대,중개거래,서울 서초구
2024,11545,금천구,10200,독산동,1,대지,1037,15,호암빌(1037),20240125,23800,27.83,16.03,3,,,2015,연립다세대,중개거래,서울 금천구
2024,11530,구로구,10800,오류동,1,대지,6,1,한백고은,20240125,38000,84.69,0,2,,,2005,아파트,중개거래,서울 구로구
2024,11560,영등포구,10300,영등포동2가,1,대지,175,0,여의도 해링턴타워 196,20240125,19000,18.1,28.73,9,,,2022,오피스텔,중개거래,서울 영등포구
2024,11470,양천구,10100,신정동,1,대지,1326,0,래미안목동아델리체(101동~118동),20240125,130000,84.95,0,5,,,2021,아파트,중개거래,서울 양천구
2024,11410,서대문구,11100,홍제동,1,대지,460,0,인왕산현대,20240125,70000,59.93,0,15,,,2000,아파트,중개거래,서울 서대문구
2024,11320,도봉구,10600,방학동,1,대지,664,27,미소지움(664-27),20240125,13900,23.4,15.46,3,,,2017,연립다세대,중개거래,서울 도봉구
2024,11110,종로구,10700,적선동,1,대지,156,0,광화문 플래티넘,20240125,38500,51.24,73.69,6,,,2003,오피스텔,중개거래,"서울 마포구, 서울 종로구"
2024,11740,강동구,10700,암사동,1,대지,489,62,암사팰리스,20240125,22000,28.56,21.5,4,,,2019,연립다세대,직거래,
2024,11500,강서구,10200,등촌동,1,대지,656,17,지엠벨리,20240125,30600,27.57,0,5,,,2019,아파트,중개거래,서울 강서구
2024,11680,강남구,10800,논현동,1,대지,271,0,학동빌라(271),20240125,50500,108.35,47.8,3,,,1992,연립다세대,직거래,
2024,11470,양천구,10300,신월동,1,대지,488,9,우정쉐르빌(라),20240125,29500,68.29,32.04,4,,,2003,연립다세대,중개거래,서울 양천구
2024,11710,송파구,10800,문정동,1,대지,622,0,송파한화오벨리스크,20240125,23200,29.99,38.61,12,,,2013,오피스텔,중개거래,서울 송파구
2024,11440,마포구,10400,도화동,1,대지,209,4,(209-4),20240125,66000,61.74,35.68,3,,,2000,연립다세대,중개거래,서울 성동구
2024,11560,영등포구,13200,신길동,1,대지,4934,0,삼성래미안,20240125,77750,59.33,0,10,,,2001,아파트,중개거래,서울 영등포구
2024,11740,강동구,10100,명일동,1,대지,46,2,고덕역 효성해링턴 타워 더퍼스트,20240125,26000,26.4,40.61,7,,,2020,오피스텔,직거래,
2024,11200,성동구,12200,용답동,1,대지,26,21,Y.H빌리지3,20240125,50000,25.6,14.65,4,,,2023,연립다세대,중개거래,서울 성동구
2024,11710,송파구,10800,문정동,1,대지,622,0,송파한화오벨리스크,20240125,20000,26.82,34.53,9,,,2013,오피스텔,중개거래,서울 송파구
2024,11560,영등포구,13200,신길동,1,대지,150,3,쌍용프라임,20240125,40000,27.86,18.6,3,,,2019,연립다세대,중개거래,서울 영등포구
2024,11740,강동구,10700,암사동,1,대지,670,0,동원베네스트,20240125,74800,84.89,0,4,,,2002,아파트,중개거래,서울 강동구
2024,11560,영등포구,13200,신길동,1,대지,4780,0,보라매경남아너스빌,20240125,93000,84.79,0,6,,,2005,아파트,중개거래,"서울 동작구, 서울 영등포구"
2024,11380,은평구,10700,응암동,1,대지,110,38,삼영N캐슬,20240125,24800,29.98,11.69,6,,,2016,연립다세대,중개거래,서울 은평구
2024,11530,구로구,10800,오류동,1,대지,9,33,양지쉐르빌,20240125,32000,54.19,34.55,4,,,2014,연립다세대,중개거래,서울 구로구
2024,11320,도봉구,10700,창동,1,대지,296,12,범양빌라(가),20240125,11000,46.79,23.44,-1,,,1992,연립다세대,직거래,
2024,11545,금천구,10100,가산동,1,대지,535,7,G밸리 하우스디 어반,20240125,16500,19.24,29.21,14,,,2019,오피스텔,직거래,
2024,11500,강서구,10300,화곡동,1,대지,870,41,서로아트빌,20240125,18600,55.24,34.49,3,,,2002,연립다세대,중개거래,서울 강서구
2024,11500,강서구,10300,화곡동,1,대지,1081,0,동양하우징,20240125,31700,44.63,24.79,3,,,2016,연립다세대,중개거래,서울 강서구
2024,11500,강서구,10500,마곡동,1,대지,797,14,힐스테이트에코마곡,20240125,17800,23.75,23.75,6,,,2016,오피스텔,직거래,
2024,11320,도봉구,10700,창동,1,대지,603,80,대림주택,20240125,12000,35.37,14.38,3,,,1994,연립다세대,중개거래,서울 도봉구
2024,11470,양천구,10300,신월동,1,대지,29,4,가온빌2차,20240125,14000,20.06,12.37,6,,,2015,연립다세대,중개거래,서울 강서구
2024,11410,서대문구,11200,대현동,1,대지,104,36,신촌자이엘라,20240125,27400,23.36,0,19,,,2014,아파트,중개거래,서울 마포구
2024,11740,강동구,10100,명일동,1,대지,359,0,래미안솔베뉴,20240125,120000,78.07,0,9,,,2019,아파트,직거래,
2024,11380,은평구,10700,응암동,1,대지,698,2,제니스빌,20240125,19000,26.45,16.72,5,,,2016,연립다세대,중개거래,서울 은평구
2024,11590,동작구,10800,대방동,1,대지,337,1,대방오피스텔,20240125,12500,22.23,28.86,3,,,2003,오피스텔,직거래,
2024,11290,성북구,13600,하월곡동,1,대지,222,0,월곡두산위브,20240125,70000,59.86,0,4,,,2003,아파트,중개거래,서울 성북구
2024,11545,금천구,10100,가산동,1,대지,550,17,가산 미소지움,20240125,10600,15.88,15.88,6,,20240125,2017,오피스텔,중개거래,서울 금천구
2024,11530,구로구,10700,개봉동,1,대지,470,0,삼환,20240125,51000,59.4,0,6,,,1995,아파트,중개거래,서울 구로구
2024,11740,강동구,10700,암사동,1,대지,475,34,삼흥빌라,20240125,22000,47.1,23.06,2,,,1993,연립다세대,중개거래,서울 강동구
2024,11545,금천구,10100,가산동,1,대지,535,55,가산유미어스오피스텔,20240125,12150,17.16,26.19,3,,20240125,2018,오피스텔,중개거래,서울 금천구
2024,11260,중랑구,10100,면목동,1,대지,136,93,유림빌라(2동),20240125,32000,62.1,27,3,,,1995,연립다세대,중개거래,서울 중랑구
2024,11260,중랑구,10100,면목동,1,대지,126,25,청명에버빌비동,20240125,27000,29.74,15.32,3,,,2015,연립다세대,중개거래,서울 중랑구
2024,11440,마포구,12200,합정동,1,대지,473,0,마포 한강 2차 푸르지오,20240125,30700,23.09,34.38,34,,,2016,오피스텔,중개거래,서울 마포구
2024,11470,양천구,10200,목동,1,대지,131,57,목동우리파크빌,20240125,38000,29.56,25.4,4,,,2021,연립다세대,중개거래,서울 양천구
2024,11350,노원구,10500,상계동,1,대지,730,2,상계주공3(고층),20240125,63000,58.01,0,5,,,1987,아파트,중개거래,서울 노원구
2024,11560,영등포구,11300,당산동3가,1,대지,561,0,동부센트레빌,20240125,115000,114.96,0,1,,,2003,아파트,중개거래,"서울 광진구, 서울 영등포구"
2024,11560,영등포구,13200,신길동,1,대지,614,0,"수현빌라1,2동",20240124,40350,31.16,21.14,5,,,2023,연립다세대,직거래,
2024,11320,도봉구,10600,방학동,1,대지,644,14,(644-14),20240124,17800,39.53,27.62,3,,,2012,연립다세대,중개거래,서울 성북구
2024,11560,영등포구,13200,신길동,1,대지,614,0,"수현빌라1,2동",20240124,34900,26.55,18.02,3,,,2023,연립다세대,직거래,
2024,11320,도봉구,10600,방학동,1,대지,275,0,벽산아파트1,20240124,30300,52.36,0,7,,,1991,아파트,중개거래,서울 도봉구
2024,11320,도봉구,10700,창동,1,대지,10,0,-10,20240124,7250,25.53,29.48,8,,,1991,오피스텔,중개거래,"서울 강북구, 서울 도봉구"
2024,11740,강동구,10500,길동,1,대지,326,9,토성하우스,20240124,39300,43.93,24.8,4,,,2020,연립다세대,중개거래,서울 강동구
2024,11740,강동구,10900,천호동,1,대지,467,11,현진리버파크,20240124,30000,23.24,0,9,,,2017,아파트,중개거래,서울 송파구
2024,11350,노원구,10300,공릉동,1,대지,254,0,태릉우성아파트,20240124,70000,66.87,0,9,,,1985,아파트,중개거래,서울 노원구
2024,11710,송파구,10700,가락동,1,대지,913,0,헬리오시티,20240124,166000,59.96,0,13,,,2018,아파트,중개거래,서울 송파구
2024,11740,강동구,10800,성내동,1,대지,433,13,강남리치빌(433-13),20240124,26800,27.86,16.7,3,,,2017,연립다세대,중개거래,서울 강동구
2024,11140,중구,13400,인현동2가,1,대지,192,30,인현상가/신성아파트,20240124,33800,41.62,0,8,,,1968,아파트,중개거래,서울 중구
2024,11290,성북구,12500,안암동5가,,,,,,20240124,90000,143.84,96,,,,1994,단독다가구,중개거래,서울 성북구
2024,11260,중랑구,10600,신내동,1,대지,646,0,금강리빙스텔,20240124,15500,35.1,44.18,4,,,2003,오피스텔,중개거래,서울 중랑구
